HOLDINGS_ID,BIB_ID,HOLDINGS_TYPE,FORMER_HOLDINGS_ID,STAFF_ONLY,LOCATION_ID,LOCATION,LOCATION_LEVEL,CALL_NUMBER_TYPE_ID,CALL_NUMBER_PREFIX,CALL_NUMBER,SHELVING_ORDER,RECEIPT_STATUS_ID,COPY_NUMBER,PUBLISHER,ACCESS_STATUS,ACCESS_STATUS_DATE_UPDATED,SUBSCRIPTION_STATUS,PLATFORM,IMPRINT,LOCAL_PERSISTENT_URI,ALLOW_ILL,AUTHENTICATION_TYPE_ID,PROXIED_RESOURCE,NUMBER_SIMULT_USERS,E_RESOURCE_ID,ADMIN_URL,ADMIN_USERNAME,ADMIN_PASSWORD,ACCESS_USERNAME,ACCESS_PASSWORD,CREATED_BY,DATE_CREATED,UPDATED_BY,DATE_UPDATED,UNIQUE_ID_PREFIX,SOURCE_HOLDINGS_CONTENT
1416335,1459541,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416336,1459542,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416337,1459543,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416338,1459544,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416339,1459545,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF27.J863 2013c",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416340,1459546,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF27.J863 2013d",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416341,1459547,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416342,1459548,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416343,1459549,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF27.S6 2013e",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416344,1459550,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416345,1459551,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF27.F638 2013b",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416346,1459552,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416347,1459553,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416348,1459554,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:32",NULL,NULL,who,NULL
1416349,1459555,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416350,1459556,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416351,1459557,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416352,1459558,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416353,1459559,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416354,1459560,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF27.F6422 2013d",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416355,1459561,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF27.P896 2013a",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416356,1459562,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416357,1459563,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416358,1459564,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416359,1459565,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416360,1459566,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416361,1459567,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416362,1459568,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416363,1459569,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416364,1459570,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416365,1459571,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416366,1459572,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF32.A6 2013d",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416367,1459573,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416368,1459574,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416369,1459575,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF27.P896317 2013",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416370,1459576,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF26.F6354 2013",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416371,1459577,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416372,1459578,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF32.O94 2013f",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:33",NULL,NULL,who,NULL
1416373,1459579,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416374,1459580,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416375,1459581,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416376,1459582,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF32.N38 2013zk",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416377,1459583,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF32.N38 2013zl",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416378,1459584,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416379,1459585,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416380,1459586,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF32.O94 2013i",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416381,1459587,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF32.O94 2013g",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416382,1459588,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,KF,"KF32.O94 2013h",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416383,1459589,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416384,1459590,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416385,1459591,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416386,1459592,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416387,1459593,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416388,1459594,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416389,1459595,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416390,1459596,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416391,1459597,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416392,1459598,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416393,1459599,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416394,1459600,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416395,1459601,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:34",NULL,NULL,who,NULL
1416396,1459602,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:35",NULL,NULL,who,NULL
1416397,1459603,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:35",NULL,NULL,who,NULL
1416398,1459604,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:35",NULL,NULL,who,NULL
1416399,1459605,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:35",NULL,NULL,who,NULL
1416400,1459606,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:35",NULL,NULL,who,NULL
1416401,1459607,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:35",NULL,NULL,who,NULL
1416402,1459608,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:35",NULL,NULL,who,NULL
1416403,1459609,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:35",NULL,NULL,who,NULL
1416404,1459610,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:35",NULL,NULL,who,NULL
1416405,1459611,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:35",NULL,NULL,who,NULL
1416406,1459612,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:35",NULL,NULL,who,NULL
1416407,1459613,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:35",NULL,NULL,who,NULL
1416408,1459614,print,NULL,N,NULL,OLE/OLE-LIBRARY/MAIN-STACKS,"Institution/Library/Shelving Location",2,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"OLE Demo Site","2014-10-08 13:16:35",NULL,NULL,who,NULL
